time_wall,time_perf,arrival_perf,rel_time,trigger_can_id,vehicle_speed,vehicle_speed_age_ms,gear,gear_age_ms,gas_pedal,gas_pedal_age_ms,brake_active,brake_active_age_ms,steer_angle,steer_angle_age_ms,wheel_speed_fl,wheel_speed_fl_age_ms,wheel_speed_fr,wheel_speed_fr_age_ms,wheel_speed_rl,wheel_speed_rl_age_ms,wheel_speed_rr,wheel_speed_rr_age_ms
1778594532.502395,1867096.194103,1867096.192282,1.006788,0x324,0.0,192.332,2,1.083,0,1.292,1,1.183,3.6,1.351,0.0,0.752,0.0,0.752,0.0,0.752,0.0,0.752
1778594532.502458,1867096.194166,1867096.192283,1.006850,0x328,0.0,192.395,2,1.145,0,1.354,1,1.245,3.6,1.414,0.0,0.815,0.0,0.815,0.0,0.815,0.0,0.815
1778594532.502485,1867096.194193,1867096.192285,1.006877,0x400,0.0,192.422,2,1.172,0,1.381,1,1.272,3.6,1.441,0.0,0.842,0.0,0.842,0.0,0.842,0.0,0.842
1778594532.502520,1867096.194228,1867096.192287,1.006913,0x403,0.0,192.457,2,1.208,0,1.417,1,1.308,3.6,1.476,0.0,0.877,0.0,0.877,0.0,0.877,0.0,0.877
1778594532.502547,1867096.194255,1867096.192289,1.006939,0x40C,0.0,192.484,2,1.235,0,1.443,1,1.334,3.6,1.503,0.0,0.904,0.0,0.904,0.0,0.904,0.0,0.904
1778594532.502573,1867096.194281,1867096.192290,1.006966,0x40F,0.0,192.510,2,1.261,0,1.470,1,1.361,3.6,1.529,0.0,0.930,0.0,0.930,0.0,0.930,0.0,0.930
1778594532.502599,1867096.194307,1867096.192292,1.006991,0x454,0.0,192.536,2,1.286,0,1.495,1,1.386,3.6,1.555,0.0,0.955,0.0,0.955,0.0,0.955,0.0,0.955
1778594532.502625,1867096.194333,1867096.192293,1.007018,0x465,0.0,192.562,2,1.313,0,1.522,1,1.413,3.6,1.582,0.0,0.982,0.0,0.982,0.0,0.982,0.0,0.982
1778594532.502789,1867096.194497,1867096.192317,1.007181,0x309,0.0,0.000,2,1.477,0,1.685,1,1.576,3.6,1.745,0.0,1.146,0.0,1.146,0.0,1.146,0.0,1.146
1778594532.502849,1867096.194557,1867096.192318,1.007241,0x372,0.0,0.060,2,1.537,0,1.745,1,1.637,3.6,1.805,0.0,1.206,0.0,1.206,0.0,1.206,0.0,1.206
1778594532.502874,1867096.194582,1867096.192319,1.007267,0x374,0.0,0.085,2,1.562,0,1.771,1,1.662,3.6,1.830,0.0,1.231,0.0,1.231,0.0,1.231,0.0,1.231
1778594532.502935,1867096.194643,1867096.192320,1.007327,0x37B,0.0,0.146,2,1.623,0,1.831,1,1.723,3.6,1.891,0.0,1.292,0.0,1.292,0.0,1.292,0.0,1.292
1778594532.502995,1867096.194703,1867096.192322,1.007387,0x396,0.0,0.206,2,1.683,0,1.891,1,1.783,3.6,1.951,0.0,1.352,0.0,1.352,0.0,1.352,0.0,1.352
1778594532.503021,1867096.194729,1867096.192323,1.007414,0x428,0.0,0.233,2,1.709,0,1.918,1,1.809,3.6,1.978,0.0,1.378,0.0,1.378,0.0,1.378,0.0,1.378
1778594532.683616,1867096.375325,1867096.375113,1.188009,0x156,0.0,180.828,2,182.304,0,182.513,1,182.404,4.4,0.000,0.0,181.973,0.0,181.973,0.0,181.973,0.0,181.973
1778594532.683728,1867096.375436,1867096.375126,1.188120,0x130,0.0,180.939,2,182.416,0,0.000,1,182.516,4.4,0.111,0.0,182.085,0.0,182.085,0.0,182.085,0.0,182.085
1778594532.683807,1867096.375515,1867096.375129,1.188200,0x158,0.0,181.018,2,182.495,0,0.079,1,182.595,4.4,0.191,0.0,182.164,0.0,182.164,0.0,182.164,0.0,182.164
1778594532.683863,1867096.375571,1867096.375130,1.188256,0x17C,0.0,181.074,2,182.551,0,0.135,1,0.000,4.4,0.247,0.0,182.220,0.0,182.220,0.0,182.220,0.0,182.220
1778594532.683941,1867096.375649,1867096.375132,1.188334,0x191,0.0,181.152,2,0.000,0,0.213,1,0.078,4.4,0.325,0.0,182.298,0.0,182.298,0.0,182.298,0.0,182.298
1778594532.684017,1867096.375726,1867096.375133,1.188410,0x91,0.0,181.229,2,0.076,0,0.289,1,0.154,4.4,0.401,0.0,182.374,0.0,182.374,0.0,182.374,0.0,182.374
1778594532.684062,1867096.375770,1867096.375135,1.188454,0x1A6,0.0,181.273,2,0.121,0,0.334,1,0.199,4.4,0.446,0.0,182.419,0.0,182.419,0.0,182.419,0.0,182.419
1778594532.684133,1867096.375841,1867096.375143,1.188525,0x1DC,0.0,181.344,2,0.192,0,0.405,1,0.270,4.4,0.516,0.0,182.490,0.0,182.490,0.0,182.490,0.0,182.490
1778594532.684158,1867096.375866,1867096.375145,1.188550,0x1ED,0.0,181.369,2,0.217,0,0.430,1,0.295,4.4,0.541,0.0,182.515,0.0,182.515,0.0,182.515,0.0,182.515
1778594532.684182,1867096.375890,1867096.375146,1.188574,0x1AB,0.0,181.393,2,0.241,0,0.454,1,0.319,4.4,0.565,0.0,182.539,0.0,182.539,0.0,182.539,0.0,182.539
1778594532.684231,1867096.375939,1867096.375148,1.188624,0x1FB,0.0,181.442,2,0.290,0,0.503,1,0.368,4.4,0.615,0.0,182.588,0.0,182.588,0.0,182.588,0.0,182.588
1778594532.684268,1867096.375976,1867096.375150,1.188660,0x1A4,0.0,181.479,2,0.326,0,0.540,1,0.404,4.4,0.651,0.0,182.624,0.0,182.624,0.0,182.624,0.0,182.624
1778594532.684325,1867096.376033,1867096.375151,1.188717,0x1B0,0.0,181.536,2,0.384,0,0.597,1,0.462,4.4,0.708,0.0,182.682,0.0,182.682,0.0,182.682,0.0,182.682
1778594532.684375,1867096.376083,1867096.375153,1.188767,0x1D0,0.0,181.586,2,0.434,0,0.647,1,0.512,4.4,0.759,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594532.684424,1867096.376132,1867096.375154,1.188816,0x1EA,0.0,181.635,2,0.483,0,0.696,1,0.561,4.4,0.807,0.0,0.049,0.0,0.049,0.0,0.049,0.0,0.049
1778594532.684468,1867096.376176,1867096.375156,1.188861,0x1AC,0.0,181.680,2,0.527,0,0.740,1,0.605,4.4,0.852,0.0,0.093,0.0,0.093,0.0,0.093,0.0,0.093
1778594532.684494,1867096.376202,1867096.375157,1.188887,0x406,0.0,181.705,2,0.553,0,0.766,1,0.631,4.4,0.878,0.0,0.119,0.0,0.119,0.0,0.119,0.0,0.119
1778594532.684577,1867096.376285,1867096.375167,1.188969,0x221,0.0,181.788,2,0.635,0,0.849,1,0.713,4.4,0.960,0.0,0.201,0.0,0.201,0.0,0.201,0.0,0.201
1778594532.684610,1867096.376318,1867096.375168,1.189003,0x294,0.0,181.822,2,0.669,0,0.882,1,0.747,4.4,0.994,0.0,0.235,0.0,0.235,0.0,0.235,0.0,0.235
1778594532.684635,1867096.376343,1867096.375169,1.189028,0x295,0.0,181.846,2,0.694,0,0.907,1,0.772,4.4,1.019,0.0,0.260,0.0,0.260,0.0,0.260,0.0,0.260
1778594532.684658,1867096.376366,1867096.375170,1.189050,0x39,0.0,181.869,2,0.717,0,0.930,1,0.795,4.4,1.041,0.0,0.283,0.0,0.283,0.0,0.283,0.0,0.283
1778594532.684808,1867096.376516,1867096.375193,1.189200,0x255,0.0,182.019,2,0.866,0,1.079,1,0.944,4.4,1.191,0.0,0.432,0.0,0.432,0.0,0.432,0.0,0.432
1778594532.684872,1867096.376580,1867096.375194,1.189264,0x305,0.0,182.083,2,0.931,0,1.144,1,1.009,4.4,1.255,0.0,0.497,0.0,0.497,0.0,0.497,0.0,0.497
1778594532.685055,1867096.376763,1867096.375214,1.189447,0x320,0.0,182.266,2,1.114,0,1.327,1,1.192,4.4,1.438,0.0,0.680,0.0,0.680,0.0,0.680,0.0,0.680
1778594532.685082,1867096.376790,1867096.375215,1.189474,0x324,0.0,182.293,2,1.141,0,1.354,1,1.219,4.4,1.465,0.0,0.707,0.0,0.707,0.0,0.707,0.0,0.707
1778594532.685141,1867096.376849,1867096.375217,1.189534,0x328,0.0,182.352,2,1.200,0,1.413,1,1.278,4.4,1.525,0.0,0.766,0.0,0.766,0.0,0.766,0.0,0.766
1778594532.685314,1867096.377022,1867096.375240,1.189706,0x309,0.0,0.000,2,1.373,0,1.586,1,1.451,4.4,1.697,0.0,0.939,0.0,0.939,0.0,0.939,0.0,0.939
1778594532.685381,1867096.377089,1867096.375242,1.189773,0x372,0.0,0.067,2,1.439,0,1.653,1,1.518,4.4,1.764,0.0,1.006,0.0,1.006,0.0,1.006,0.0,1.006
1778594532.685414,1867096.377122,1867096.375245,1.189806,0x374,0.0,0.100,2,1.473,0,1.686,1,1.551,4.4,1.798,0.0,1.039,0.0,1.039,0.0,1.039,0.0,1.039
1778594532.685475,1867096.377183,1867096.375246,1.189867,0x37B,0.0,0.161,2,1.534,0,1.747,1,1.612,4.4,1.859,0.0,1.100,0.0,1.100,0.0,1.100,0.0,1.100
1778594532.685526,1867096.377234,1867096.375247,1.189918,0x396,0.0,0.212,2,1.584,0,1.798,1,1.663,4.4,1.909,0.0,1.151,0.0,1.151,0.0,1.151,0.0,1.151
1778594532.859503,1867096.551211,1867096.551010,1.363895,0x130,0.0,174.189,2,175.562,0,0.000,1,175.640,4.4,175.886,0.0,175.128,0.0,175.128,0.0,175.128,0.0,175.128
1778594532.859596,1867096.551304,1867096.551024,1.363988,0x158,0.0,174.282,2,175.654,0,0.092,1,175.732,4.4,175.979,0.0,175.220,0.0,175.220,0.0,175.220,0.0,175.220
1778594532.859656,1867096.551365,1867096.551026,1.364049,0x17C,0.0,174.343,2,175.715,0,0.153,1,0.000,4.4,176.040,0.0,175.281,0.0,175.281,0.0,175.281,0.0,175.281
1778594532.859732,1867096.551441,1867096.551028,1.364125,0x191,0.0,174.419,2,0.000,0,0.230,1,0.076,4.4,176.116,0.0,175.357,0.0,175.357,0.0,175.357,0.0,175.357
1778594532.859812,1867096.551520,1867096.551029,1.364204,0x91,0.0,174.498,2,0.079,0,0.309,1,0.155,4.4,176.195,0.0,175.437,0.0,175.437,0.0,175.437,0.0,175.437
1778594532.859856,1867096.551565,1867096.551031,1.364249,0x39,0.0,174.543,2,0.124,0,0.354,1,0.200,4.4,176.240,0.0,175.481,0.0,175.481,0.0,175.481,0.0,175.481
1778594532.859884,1867096.551592,1867096.551032,1.364276,0x1A6,0.0,174.570,2,0.152,0,0.381,1,0.228,4.4,176.268,0.0,175.509,0.0,175.509,0.0,175.509,0.0,175.509
1778594532.859910,1867096.551618,1867096.551034,1.364303,0x221,0.0,174.596,2,0.178,0,0.407,1,0.254,4.4,176.294,0.0,175.535,0.0,175.535,0.0,175.535,0.0,175.535
1778594532.859936,1867096.551644,1867096.551035,1.364328,0x156,0.0,174.622,2,0.203,0,0.433,1,0.279,10.4,0.000,0.0,175.560,0.0,175.560,0.0,175.560,0.0,175.560
1778594532.859988,1867096.551697,1867096.551037,1.364381,0x294,0.0,174.675,2,0.256,0,0.485,1,0.332,10.4,0.053,0.0,175.613,0.0,175.613,0.0,175.613,0.0,175.613
1778594532.860017,1867096.551725,1867096.551038,1.364409,0x295,0.0,174.703,2,0.284,0,0.514,1,0.360,10.4,0.081,0.0,175.641,0.0,175.641,0.0,175.641,0.0,175.641
1778594532.860078,1867096.551787,1867096.551046,1.364471,0x1DC,0.0,174.764,2,0.346,0,0.575,1,0.422,10.4,0.143,0.0,175.703,0.0,175.703,0.0,175.703,0.0,175.703
1778594532.860104,1867096.551812,1867096.551047,1.364497,0x1ED,0.0,174.790,2,0.372,0,0.601,1,0.448,10.4,0.169,0.0,175.729,0.0,175.729,0.0,175.729,0.0,175.729
1778594532.860128,1867096.551836,1867096.551049,1.364520,0x1AB,0.0,174.814,2,0.395,0,0.625,1,0.472,10.4,0.192,0.0,175.753,0.0,175.753,0.0,175.753,0.0,175.753
1778594532.860179,1867096.551887,1867096.551050,1.364571,0x45B,0.0,174.865,2,0.446,0,0.676,1,0.522,10.4,0.243,0.0,175.803,0.0,175.803,0.0,175.803,0.0,175.803
1778594532.860201,1867096.551909,1867096.551051,1.364593,0x1FB,0.0,174.887,2,0.469,0,0.698,1,0.545,10.4,0.265,0.0,175.826,0.0,175.826,0.0,175.826,0.0,175.826
1778594532.860236,1867096.551944,1867096.551054,1.364628,0x1A4,0.0,174.922,2,0.503,0,0.733,1,0.579,10.4,0.300,0.0,175.861,0.0,175.861,0.0,175.861,0.0,175.861
1778594532.860295,1867096.552003,1867096.551056,1.364687,0x1B0,0.0,174.981,2,0.563,0,0.792,1,0.639,10.4,0.359,0.0,175.920,0.0,175.920,0.0,175.920,0.0,175.920
1778594532.860346,1867096.552054,1867096.551057,1.364739,0x1D0,0.0,175.032,2,0.614,0,0.843,1,0.690,10.4,0.411,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594532.860395,1867096.552103,1867096.551059,1.364788,0x1EA,0.0,175.081,2,0.663,0,0.892,1,0.739,10.4,0.460,0.0,0.049,0.0,0.049,0.0,0.049,0.0,0.049
1778594532.860440,1867096.552149,1867096.551060,1.364833,0x1AC,0.0,175.127,2,0.708,0,0.938,1,0.784,10.4,0.505,0.0,0.094,0.0,0.094,0.0,0.094,0.0,0.094
1778594532.860467,1867096.552175,1867096.551061,1.364860,0x255,0.0,175.153,2,0.735,0,0.964,1,0.811,10.4,0.532,0.0,0.121,0.0,0.121,0.0,0.121,0.0,0.121
1778594532.860907,1867096.552615,1867096.551130,1.365299,0x305,0.0,175.593,2,1.174,0,1.404,1,1.251,10.4,0.971,0.0,0.561,0.0,0.561,0.0,0.561,0.0,0.561
1778594532.861084,1867096.552792,1867096.551147,1.365476,0x320,0.0,175.770,2,1.351,0,1.581,1,1.428,10.4,1.148,0.0,0.738,0.0,0.738,0.0,0.738,0.0,0.738
1778594532.861111,1867096.552819,1867096.551148,1.365503,0x324,0.0,175.797,2,1.378,0,1.608,1,1.454,10.4,1.175,0.0,0.764,0.0,0.764,0.0,0.764,0.0,0.764
1778594532.861168,1867096.552876,1867096.551149,1.365560,0x328,0.0,175.854,2,1.435,0,1.665,1,1.511,10.4,1.232,0.0,0.821,0.0,0.821,0.0,0.821,0.0,0.821
1778594532.861265,1867096.552973,1867096.551158,1.365657,0x555,0.0,175.951,2,1.532,0,1.762,1,1.608,10.4,1.329,0.0,0.918,0.0,0.918,0.0,0.918,0.0,0.918
1778594533.035043,1867096.726752,1867096.726560,1.539436,0x91,0.0,349.730,2,175.311,0,175.541,1,175.387,10.4,175.108,0.0,174.697,0.0,174.697,0.0,174.697,0.0,174.697
1778594533.035128,1867096.726836,1867096.726573,1.539520,0x1A4,0.0,349.814,2,175.395,0,175.625,1,175.471,10.4,175.192,0.0,174.781,0.0,174.781,0.0,174.781,0.0,174.781
1778594533.035199,1867096.726907,1867096.726575,1.539592,0x1B0,0.0,349.885,2,175.467,0,175.696,1,175.543,10.4,175.264,0.0,174.853,0.0,174.853,0.0,174.853,0.0,174.853
1778594533.035259,1867096.726967,1867096.726576,1.539651,0x1D0,0.0,349.945,2,175.526,0,175.756,1,175.602,10.4,175.323,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594533.035310,1867096.727018,1867096.726578,1.539702,0x1EA,0.0,349.996,2,175.577,0,175.807,1,175.653,10.4,175.374,0.0,0.051,0.0,0.051,0.0,0.051,0.0,0.051
1778594533.035356,1867096.727064,1867096.726579,1.539748,0x1AC,0.0,350.042,2,175.624,0,175.853,1,175.700,10.4,175.420,0.0,0.097,0.0,0.097,0.0,0.097,0.0,0.097
1778594533.035383,1867096.727091,1867096.726581,1.539775,0x255,0.0,350.069,2,175.650,0,175.880,1,175.727,10.4,175.447,0.0,0.124,0.0,0.124,0.0,0.124,0.0,0.124
1778594533.035445,1867096.727153,1867096.726582,1.539838,0x156,0.0,350.131,2,175.713,0,175.942,1,175.789,11.600000000000001,0.000,0.0,0.187,0.0,0.187,0.0,0.187,0.0,0.187
1778594533.035495,1867096.727203,1867096.726584,1.539887,0x130,0.0,350.181,2,175.762,0,0.000,1,175.839,11.600000000000001,0.050,0.0,0.236,0.0,0.236,0.0,0.236,0.0,0.236
1778594533.035544,1867096.727252,1867096.726585,1.539936,0x158,0.0,350.230,2,175.812,0,0.049,1,175.888,11.600000000000001,0.099,0.0,0.285,0.0,0.285,0.0,0.285,0.0,0.285
1778594533.035596,1867096.727304,1867096.726586,1.539988,0x17C,0.0,350.282,2,175.863,0,0.101,1,0.000,11.600000000000001,0.151,0.0,0.337,0.0,0.337,0.0,0.337,0.0,0.337
1778594533.035664,1867096.727373,1867096.726588,1.540057,0x191,0.0,350.351,2,0.000,0,0.170,1,0.068,11.600000000000001,0.219,0.0,0.406,0.0,0.406,0.0,0.406,0.0,0.406
1778594533.035760,1867096.727469,1867096.726592,1.540153,0x1A6,0.0,350.447,2,0.096,0,0.266,1,0.165,11.600000000000001,0.315,0.0,0.502,0.0,0.502,0.0,0.502,0.0,0.502
1778594533.035790,1867096.727498,1867096.726593,1.540182,0x309,0.0,0.000,2,0.126,0,0.295,1,0.194,11.600000000000001,0.345,0.0,0.531,0.0,0.531,0.0,0.531,0.0,0.531
1778594533.035849,1867096.727557,1867096.726595,1.540241,0x372,0.0,0.059,2,0.184,0,0.354,1,0.253,11.600000000000001,0.403,0.0,0.590,0.0,0.590,0.0,0.590,0.0,0.590
1778594533.035874,1867096.727582,1867096.726596,1.540267,0x374,0.0,0.084,2,0.210,0,0.379,1,0.278,11.600000000000001,0.429,0.0,0.616,0.0,0.616,0.0,0.616,0.0,0.616
1778594533.035933,1867096.727641,1867096.726597,1.540325,0x37B,0.0,0.143,2,0.269,0,0.438,1,0.337,11.600000000000001,0.488,0.0,0.674,0.0,0.674,0.0,0.674,0.0,0.674
1778594533.036018,1867096.727726,1867096.726604,1.540410,0x1DC,0.0,0.228,2,0.353,0,0.523,1,0.422,11.600000000000001,0.573,0.0,0.759,0.0,0.759,0.0,0.759,0.0,0.759
1778594533.036042,1867096.727751,1867096.726605,1.540435,0x1ED,0.0,0.252,2,0.378,0,0.548,1,0.447,11.600000000000001,0.597,0.0,0.784,0.0,0.784,0.0,0.784,0.0,0.784
1778594533.036067,1867096.727775,1867096.726606,1.540460,0x396,0.0,0.277,2,0.403,0,0.572,1,0.471,11.600000000000001,0.622,0.0,0.809,0.0,0.809,0.0,0.809,0.0,0.809
1778594533.036091,1867096.727800,1867096.726607,1.540484,0x1AB,0.0,0.301,2,0.427,0,0.597,1,0.495,11.600000000000001,0.646,0.0,0.833,0.0,0.833,0.0,0.833,0.0,0.833
1778594533.036141,1867096.727849,1867096.726608,1.540533,0x1FB,0.0,0.351,2,0.477,0,0.646,1,0.545,11.600000000000001,0.696,0.0,0.882,0.0,0.882,0.0,0.882,0.0,0.882
1778594533.036269,1867096.727977,1867096.726626,1.540662,0x39,0.0,0.479,2,0.605,0,0.774,1,0.673,11.600000000000001,0.824,0.0,1.011,0.0,1.011,0.0,1.011,0.0,1.011
1778594533.036313,1867096.728021,1867096.726630,1.540705,0x221,0.0,0.522,2,0.648,0,0.818,1,0.716,11.600000000000001,0.867,0.0,1.054,0.0,1.054,0.0,1.054,0.0,1.054
1778594533.036339,1867096.728047,1867096.726631,1.540731,0x294,0.0,0.548,2,0.674,0,0.844,1,0.743,11.600000000000001,0.893,0.0,1.080,0.0,1.080,0.0,1.080,0.0,1.080
1778594533.036364,1867096.728072,1867096.726632,1.540756,0x295,0.0,0.574,2,0.699,0,0.869,1,0.768,11.600000000000001,0.918,0.0,1.105,0.0,1.105,0.0,1.105,0.0,1.105
1778594533.221633,1867096.913342,1867096.913104,1.726026,0x1DC,0.0,185.843,2,185.969,0,186.139,1,186.037,11.600000000000001,186.188,0.0,186.375,0.0,186.375,0.0,186.375,0.0,186.375
1778594533.221719,1867096.913427,1867096.913119,1.726111,0x1ED,0.0,185.929,2,186.054,0,186.224,1,186.123,11.600000000000001,186.274,0.0,186.460,0.0,186.460,0.0,186.460,0.0,186.460
1778594533.221763,1867096.913471,1867096.913121,1.726155,0x1AB,0.0,185.973,2,186.098,0,186.268,1,186.167,11.600000000000001,186.317,0.0,186.504,0.0,186.504,0.0,186.504,0.0,186.504
1778594533.221864,1867096.913571,1867096.913122,1.726256,0x1FB,0.0,186.073,2,186.199,0,186.368,1,186.267,11.600000000000001,186.418,0.0,186.605,0.0,186.605,0.0,186.605,0.0,186.605
1778594533.221896,1867096.913604,1867096.913124,1.726289,0x91,0.0,186.106,2,186.232,0,186.401,1,186.300,11.600000000000001,186.451,0.0,186.638,0.0,186.638,0.0,186.638,0.0,186.638
1778594533.221947,1867096.913655,1867096.913125,1.726339,0x1A4,0.0,186.157,2,186.283,0,186.452,1,186.351,11.600000000000001,186.502,0.0,186.688,0.0,186.688,0.0,186.688,0.0,186.688
1778594533.222013,1867096.913721,1867096.913127,1.726405,0x1B0,0.0,186.223,2,186.348,0,186.518,1,186.417,11.600000000000001,186.568,0.0,186.754,0.0,186.754,0.0,186.754,0.0,186.754
1778594533.222070,1867096.913778,1867096.913129,1.726462,0x1D0,0.0,186.280,2,186.405,0,186.575,1,186.474,11.600000000000001,186.625,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594533.222121,1867096.913829,1867096.913130,1.726513,0x1EA,0.0,186.331,2,186.456,0,186.626,1,186.525,11.600000000000001,186.675,0.0,0.051,0.0,0.051,0.0,0.051,0.0,0.051
1778594533.222168,1867096.913876,1867096.913132,1.726561,0x1AC,0.0,186.378,2,186.504,0,186.673,1,186.572,11.600000000000001,186.723,0.0,0.098,0.0,0.098,0.0,0.098,0.0,0.098
1778594533.222196,1867096.913904,1867096.913134,1.726589,0x305,0.0,186.406,2,186.532,0,186.701,1,186.600,11.600000000000001,186.751,0.0,0.126,0.0,0.126,0.0,0.126,0.0,0.126
1778594533.222267,1867096.913975,1867096.913135,1.726659,0x156,0.0,186.477,2,186.603,0,186.772,1,186.671,11.700000000000001,0.000,0.0,0.197,0.0,0.197,0.0,0.197,0.0,0.197
1778594533.222316,1867096.914024,1867096.913137,1.726708,0x130,0.0,186.525,2,186.651,0,0.000,1,186.719,11.700000000000001,0.048,0.0,0.246,0.0,0.246,0.0,0.246,0.0,0.246
1778594533.222382,1867096.914090,1867096.913139,1.726774,0x158,0.0,186.592,2,186.717,0,0.066,1,186.786,11.700000000000001,0.115,0.0,0.312,0.0,0.312,0.0,0.312,0.0,0.312
1778594533.222435,1867096.914143,1867096.913140,1.726827,0x17C,0.0,186.645,2,186.771,0,0.120,1,0.000,11.700000000000001,0.168,0.0,0.365,0.0,0.365,0.0,0.365,0.0,0.365
1778594533.222508,1867096.914216,1867096.913142,1.726900,0x191,0.0,186.718,2,0.000,0,0.192,1,0.073,11.700000000000001,0.241,0.0,0.438,0.0,0.438,0.0,0.438,0.0,0.438
1778594533.222594,1867096.914302,1867096.913145,1.726987,0x39,0.0,186.804,2,0.086,0,0.279,1,0.159,11.700000000000001,0.327,0.0,0.524,0.0,0.524,0.0,0.524,0.0,0.524
1778594533.222665,1867096.914373,1867096.913155,1.727057,0x1A6,0.0,186.875,2,0.157,0,0.349,1,0.230,11.700000000000001,0.398,0.0,0.595,0.0,0.595,0.0,0.595,0.0,0.595
1778594533.222708,1867096.914417,1867096.913159,1.727101,0x294,0.0,186.918,2,0.201,0,0.393,1,0.273,11.700000000000001,0.441,0.0,0.639,0.0,0.639,0.0,0.639,0.0,0.639
1778594533.222733,1867096.914442,1867096.913161,1.727126,0x221,0.0,186.943,2,0.225,0,0.418,1,0.298,11.700000000000001,0.466,0.0,0.664,0.0,0.664,0.0,0.664,0.0,0.664
1778594533.222757,1867096.914466,1867096.913162,1.727150,0x295,0.0,186.967,2,0.249,0,0.442,1,0.322,11.700000000000001,0.490,0.0,0.687,0.0,0.687,0.0,0.687,0.0,0.687
1778594533.222783,1867096.914491,1867096.913163,1.727175,0x320,0.0,186.993,2,0.275,0,0.467,1,0.348,11.700000000000001,0.516,0.0,0.713,0.0,0.713,0.0,0.713,0.0,0.713
1778594533.222816,1867096.914524,1867096.913166,1.727209,0x324,0.0,187.026,2,0.308,0,0.501,1,0.381,11.700000000000001,0.549,0.0,0.746,0.0,0.746,0.0,0.746,0.0,0.746
1778594533.222876,1867096.914584,1867096.913168,1.727268,0x328,0.0,187.086,2,0.368,0,0.560,1,0.441,11.700000000000001,0.609,0.0,0.806,0.0,0.806,0.0,0.806,0.0,0.806
1778594533.222902,1867096.914611,1867096.913170,1.727295,0x3D7,0.0,187.112,2,0.395,0,0.587,1,0.467,11.700000000000001,0.635,0.0,0.833,0.0,0.833,0.0,0.833,0.0,0.833
1778594533.222986,1867096.914694,1867096.913180,1.727378,0x255,0.0,187.196,2,0.478,0,0.670,1,0.551,11.700000000000001,0.719,0.0,0.916,0.0,0.916,0.0,0.916,0.0,0.916
1778594533.223160,1867096.914868,1867096.913201,1.727552,0x372,0.0,187.370,2,0.652,0,0.844,1,0.725,11.700000000000001,0.893,0.0,1.090,0.0,1.090,0.0,1.090,0.0,1.090
1778594533.223186,1867096.914895,1867096.913203,1.727579,0x309,0.0,0.000,2,0.678,0,0.871,1,0.751,11.700000000000001,0.919,0.0,1.117,0.0,1.117,0.0,1.117,0.0,1.117
1778594533.223249,1867096.914958,1867096.913204,1.727642,0x374,0.0,0.063,2,0.741,0,0.934,1,0.814,11.700000000000001,0.982,0.0,1.180,0.0,1.180,0.0,1.180,0.0,1.180
1778594533.223318,1867096.915026,1867096.913206,1.727710,0x37B,0.0,0.132,2,0.810,0,1.002,1,0.883,11.700000000000001,1.051,0.0,1.248,0.0,1.248,0.0,1.248,0.0,1.248
1778594533.223385,1867096.915093,1867096.913209,1.727777,0x396,0.0,0.199,2,0.877,0,1.069,1,0.950,11.700000000000001,1.118,0.0,1.315,0.0,1.315,0.0,1.315,0.0,1.315
1778594533.418970,1867097.110678,1867097.110539,1.923363,0x156,0.0,195.784,2,196.462,0,196.655,1,196.535,11.8,0.000,0.0,196.900,0.0,196.900,0.0,196.900,0.0,196.900
1778594533.419083,1867097.110791,1867097.110552,1.923475,0x130,0.0,195.896,2,196.575,0,0.000,1,196.648,11.8,0.113,0.0,197.013,0.0,197.013,0.0,197.013,0.0,197.013
1778594533.419157,1867097.110865,1867097.110555,1.923549,0x158,0.0,195.970,2,196.649,0,0.074,1,196.722,11.8,0.187,0.0,197.087,0.0,197.087,0.0,197.087,0.0,197.087
1778594533.419227,1867097.110935,1867097.110556,1.923620,0x17C,0.0,196.041,2,196.719,0,0.145,1,0.000,11.8,0.257,0.0,197.157,0.0,197.157,0.0,197.157,0.0,197.157
1778594533.419300,1867097.111008,1867097.110558,1.923693,0x191,0.0,196.114,2,0.000,0,0.218,1,0.073,11.8,0.330,0.0,197.230,0.0,197.230,0.0,197.230,0.0,197.230
1778594533.419387,1867097.111095,1867097.110560,1.923779,0x91,0.0,196.200,2,0.086,0,0.304,1,0.159,11.8,0.416,0.0,197.317,0.0,197.317,0.0,197.317,0.0,197.317
1778594533.419476,1867097.111184,1867097.110569,1.923868,0x1A6,0.0,196.290,2,0.176,0,0.393,1,0.249,11.8,0.506,0.0,197.406,0.0,197.406,0.0,197.406,0.0,197.406
1778594533.419504,1867097.111212,1867097.110570,1.923896,0x1DC,0.0,196.317,2,0.203,0,0.421,1,0.276,11.8,0.533,0.0,197.434,0.0,197.434,0.0,197.434,0.0,197.434
1778594533.419529,1867097.111237,1867097.110572,1.923921,0x1ED,0.0,196.343,2,0.229,0,0.446,1,0.302,11.8,0.559,0.0,197.459,0.0,197.459,0.0,197.459,0.0,197.459
1778594533.419552,1867097.111260,1867097.110573,1.923944,0x1AB,0.0,196.366,2,0.252,0,0.469,1,0.325,11.8,0.582,0.0,197.482,0.0,197.482,0.0,197.482,0.0,197.482
