time_wall,time_perf,arrival_perf,rel_time,trigger_can_id,vehicle_speed,vehicle_speed_age_ms,gas_pedal,gas_pedal_age_ms,brake_active,brake_active_age_ms,steer_angle,steer_angle_age_ms,wheel_speed_fl,wheel_speed_fl_age_ms,wheel_speed_fr,wheel_speed_fr_age_ms,wheel_speed_rl,wheel_speed_rl_age_ms,wheel_speed_rr,wheel_speed_rr_age_ms
1778594404.159532,1866967.851240,1866967.850695,21.666003,0x130,4.0200000000000005,177.696,0,0.000,1,178.795,474.90000000000003,0.143,3.47,0.249,4.53,0.249,2.66,0.249,3.93,0.249
1778594404.159582,1866967.851290,1866967.850696,21.666054,0x158,4.0200000000000005,177.747,0,0.051,1,178.846,474.90000000000003,0.194,3.47,0.300,4.53,0.300,2.66,0.300,3.93,0.300
1778594404.159637,1866967.851345,1866967.850697,21.666108,0x17C,4.0200000000000005,177.802,0,0.105,1,0.000,474.90000000000003,0.249,3.47,0.355,4.53,0.355,2.66,0.355,3.93,0.355
1778594404.159710,1866967.851418,1866967.850698,21.666181,0x191,4.0200000000000005,177.875,0,0.178,1,0.073,474.90000000000003,0.322,3.47,0.428,4.53,0.428,2.66,0.428,3.93,0.428
1778594404.159790,1866967.851498,1866967.850700,21.666261,0x1DC,4.0200000000000005,177.955,0,0.258,1,0.153,474.90000000000003,0.402,3.47,0.508,4.53,0.508,2.66,0.508,3.93,0.508
1778594404.159816,1866967.851524,1866967.850701,21.666287,0x1ED,4.0200000000000005,177.981,0,0.284,1,0.179,474.90000000000003,0.428,3.47,0.533,4.53,0.533,2.66,0.533,3.93,0.533
1778594404.159839,1866967.851547,1866967.850702,21.666311,0x1FB,4.0200000000000005,178.004,0,0.308,1,0.202,474.90000000000003,0.451,3.47,0.557,4.53,0.557,2.66,0.557,3.93,0.557
1778594404.159863,1866967.851572,1866967.850703,21.666335,0x39,4.0200000000000005,178.028,0,0.332,1,0.227,474.90000000000003,0.476,3.47,0.581,4.53,0.581,2.66,0.581,3.93,0.581
1778594404.159910,1866967.851618,1866967.850707,21.666382,0x1A6,4.0200000000000005,178.075,0,0.379,1,0.273,474.90000000000003,0.522,3.47,0.628,4.53,0.628,2.66,0.628,3.93,0.628
1778594404.159936,1866967.851644,1866967.850709,21.666408,0x221,4.0200000000000005,178.101,0,0.405,1,0.299,474.90000000000003,0.548,3.47,0.654,4.53,0.654,2.66,0.654,3.93,0.654
1778594404.159963,1866967.851671,1866967.850710,21.666434,0x294,4.0200000000000005,178.128,0,0.431,1,0.326,474.90000000000003,0.575,3.47,0.681,4.53,0.681,2.66,0.681,3.93,0.681
1778594404.159988,1866967.851696,1866967.850711,21.666459,0x295,4.0200000000000005,178.153,0,0.457,1,0.351,474.90000000000003,0.600,3.47,0.706,4.53,0.706,2.66,0.706,3.93,0.706
1778594404.160012,1866967.851721,1866967.850712,21.666484,0x1AB,4.0200000000000005,178.177,0,0.481,1,0.376,474.90000000000003,0.624,3.47,0.730,4.53,0.730,2.66,0.730,3.93,0.730
1778594404.160099,1866967.851807,1866967.850718,21.666570,0x305,4.0200000000000005,178.264,0,0.568,1,0.462,474.90000000000003,0.711,3.47,0.817,4.53,0.817,2.66,0.817,3.93,0.817
1778594404.160869,1866967.852577,1866967.852085,21.667340,0x309,4.2700000000000005,0.000,0,1.338,1,1.232,474.90000000000003,1.481,3.47,1.587,4.53,1.587,2.66,1.587,3.93,1.587
1778594404.160935,1866967.852643,1866967.852086,21.667406,0x372,4.2700000000000005,0.066,0,1.404,1,1.298,474.90000000000003,1.547,3.47,1.653,4.53,1.653,2.66,1.653,3.93,1.653
1778594404.160970,1866967.852678,1866967.852088,21.667441,0x37B,4.2700000000000005,0.101,0,1.439,1,1.333,474.90000000000003,1.582,3.47,1.688,4.53,1.688,2.66,1.688,3.93,1.688
1778594404.161024,1866967.852732,1866967.852089,21.667496,0x374,4.2700000000000005,0.155,0,1.493,1,1.387,474.90000000000003,1.636,3.47,1.742,4.53,1.742,2.66,1.742,3.93,1.742
1778594404.161120,1866967.852828,1866967.852094,21.667591,0x396,4.2700000000000005,0.251,0,1.588,1,1.483,474.90000000000003,1.732,3.47,1.838,4.53,1.838,2.66,1.838,3.93,1.838
1778594404.161147,1866967.852855,1866967.852095,21.667618,0x510,4.2700000000000005,0.278,0,1.615,1,1.510,474.90000000000003,1.759,3.47,1.865,4.53,1.865,2.66,1.865,3.93,1.865
1778594404.340311,1866968.032019,1866968.031837,21.846783,0x37B,4.2700000000000005,179.442,0,180.780,1,180.674,474.90000000000003,180.923,3.47,181.029,4.53,181.029,2.66,181.029,3.93,181.029
1778594404.340415,1866968.032123,1866968.031854,21.846887,0x396,4.2700000000000005,179.546,0,180.884,1,180.778,474.90000000000003,181.027,3.47,181.133,4.53,181.133,2.66,181.133,3.93,181.133
1778594404.340446,1866968.032154,1866968.031857,21.846917,0x551,4.2700000000000005,179.576,0,180.914,1,180.809,474.90000000000003,181.057,3.47,181.163,4.53,181.163,2.66,181.163,3.93,181.163
1778594404.340474,1866968.032182,1866968.031859,21.846946,0x91,4.2700000000000005,179.605,0,180.943,1,180.837,474.90000000000003,181.086,3.47,181.192,4.53,181.192,2.66,181.192,3.93,181.192
1778594404.340524,1866968.032232,1866968.031862,21.846995,0x1A4,4.2700000000000005,179.655,0,180.992,1,180.887,474.90000000000003,181.136,3.47,181.242,4.53,181.242,2.66,181.242,3.93,181.242
1778594404.340586,1866968.032294,1866968.031863,21.847058,0x1B0,4.2700000000000005,179.717,0,181.055,1,180.949,474.90000000000003,181.198,3.47,181.304,4.53,181.304,2.66,181.304,3.93,181.304
1778594404.340655,1866968.032363,1866968.031865,21.847126,0x1D0,4.2700000000000005,179.786,0,181.123,1,181.018,474.90000000000003,181.267,3.63,0.000,4.62,0.000,2.84,0.000,4.04,0.000
1778594404.340707,1866968.032415,1866968.031867,21.847178,0x1EA,4.2700000000000005,179.838,0,181.175,1,181.070,474.90000000000003,181.319,3.63,0.052,4.62,0.052,2.84,0.052,4.04,0.052
1778594404.340755,1866968.032463,1866968.031869,21.847226,0x1AC,4.2700000000000005,179.886,0,181.223,1,181.118,474.90000000000003,181.367,3.63,0.100,4.62,0.100,2.84,0.100,4.04,0.100
1778594404.340783,1866968.032491,1866968.031871,21.847254,0x156,4.2700000000000005,179.914,0,181.251,1,181.146,474.8,0.000,3.63,0.128,4.62,0.128,2.84,0.128,4.04,0.128
1778594404.340830,1866968.032538,1866968.031873,21.847301,0x130,4.2700000000000005,179.961,0,0.000,1,181.193,474.8,0.047,3.63,0.175,4.62,0.175,2.84,0.175,4.04,0.175
1778594404.340880,1866968.032588,1866968.031875,21.847351,0x158,4.2700000000000005,180.011,0,0.050,1,181.243,474.8,0.097,3.63,0.225,4.62,0.225,2.84,0.225,4.04,0.225
1778594404.340936,1866968.032644,1866968.031877,21.847408,0x17C,4.2700000000000005,180.067,0,0.106,1,0.000,474.8,0.153,3.63,0.281,4.62,0.281,2.84,0.281,4.04,0.281
1778594404.341016,1866968.032724,1866968.031879,21.847487,0x191,4.2700000000000005,180.147,0,0.186,1,0.080,474.8,0.233,3.63,0.361,4.62,0.361,2.84,0.361,4.04,0.361
1778594404.341092,1866968.032801,1866968.031881,21.847564,0x1DC,4.2700000000000005,180.223,0,0.262,1,0.156,474.8,0.310,3.63,0.438,4.62,0.438,2.84,0.438,4.04,0.438
1778594404.341117,1866968.032826,1866968.031883,21.847589,0x1ED,4.2700000000000005,180.248,0,0.287,1,0.181,474.8,0.335,3.63,0.462,4.62,0.462,2.84,0.462,4.04,0.462
1778594404.341143,1866968.032851,1866968.031885,21.847615,0x320,4.2700000000000005,180.274,0,0.313,1,0.207,474.8,0.361,3.63,0.488,4.62,0.488,2.84,0.488,4.04,0.488
1778594404.341170,1866968.032878,1866968.031887,21.847642,0x324,4.2700000000000005,180.301,0,0.340,1,0.234,474.8,0.388,3.63,0.515,4.62,0.515,2.84,0.515,4.04,0.515
1778594404.341229,1866968.032937,1866968.031889,21.847700,0x328,4.2700000000000005,180.360,0,0.399,1,0.293,474.8,0.446,3.63,0.574,4.62,0.574,2.84,0.574,4.04,0.574
1778594404.341254,1866968.032963,1866968.031890,21.847726,0x1FB,4.2700000000000005,180.385,0,0.424,1,0.318,474.8,0.472,3.63,0.600,4.62,0.600,2.84,0.600,4.04,0.600
1778594404.341297,1866968.033006,1866968.031896,21.847769,0x1AB,4.2700000000000005,180.428,0,0.467,1,0.361,474.8,0.515,3.63,0.643,4.62,0.643,2.84,0.643,4.04,0.643
1778594404.341349,1866968.033058,1866968.031898,21.847821,0x1A6,4.2700000000000005,180.480,0,0.519,1,0.413,474.8,0.567,3.63,0.695,4.62,0.695,2.84,0.695,4.04,0.695
1778594404.341470,1866968.033178,1866968.031920,21.847941,0x255,4.2700000000000005,180.600,0,0.639,1,0.533,474.8,0.687,3.63,0.815,4.62,0.815,2.84,0.815,4.04,0.815
1778594404.341592,1866968.033300,1866968.031932,21.848063,0x39,4.2700000000000005,180.723,0,0.762,1,0.655,474.8,0.809,3.63,0.937,4.62,0.937,2.84,0.937,4.04,0.937
1778594404.341651,1866968.033359,1866968.031940,21.848122,0x221,4.2700000000000005,180.782,0,0.821,1,0.714,474.8,0.868,3.63,0.996,4.62,0.996,2.84,0.996,4.04,0.996
1778594404.341711,1866968.033420,1866968.031947,21.848183,0x294,4.2700000000000005,180.842,0,0.881,1,0.775,474.8,0.929,3.63,1.057,4.62,1.057,2.84,1.057,4.04,1.057
1778594404.341737,1866968.033445,1866968.031949,21.848208,0x295,4.2700000000000005,180.868,0,0.907,1,0.801,474.8,0.954,3.63,1.082,4.62,1.082,2.84,1.082,4.04,1.082
1778594404.341762,1866968.033470,1866968.031951,21.848233,0x305,4.2700000000000005,180.893,0,0.932,1,0.825,474.8,0.979,3.63,1.107,4.62,1.107,2.84,1.107,4.04,1.107
1778594404.342132,1866968.033840,1866968.033699,21.848603,0x45B,4.2700000000000005,181.263,0,1.302,1,1.196,474.8,1.349,3.63,1.477,4.62,1.477,2.84,1.477,4.04,1.477
1778594404.525460,1866968.217169,1866968.216891,22.031932,0x91,4.2700000000000005,364.591,0,184.630,1,184.524,474.8,184.678,3.63,184.806,4.62,184.806,2.84,184.806,4.04,184.806
1778594404.525558,1866968.217266,1866968.216909,22.032030,0x1A4,4.2700000000000005,364.689,0,184.728,1,184.622,474.8,184.776,3.63,184.903,4.62,184.903,2.84,184.903,4.04,184.903
1778594404.525632,1866968.217340,1866968.216913,22.032103,0x1B0,4.2700000000000005,364.763,0,184.802,1,184.696,474.8,184.849,3.63,184.977,4.62,184.977,2.84,184.977,4.04,184.977
1778594404.525689,1866968.217397,1866968.216916,22.032160,0x1D0,4.2700000000000005,364.820,0,184.859,1,184.752,474.8,184.906,3.7600000000000002,0.000,4.82,0.000,2.92,0.000,4.2,0.000
1778594404.525753,1866968.217461,1866968.216919,22.032224,0x1EA,4.2700000000000005,364.884,0,184.923,1,184.816,474.8,184.970,3.7600000000000002,0.064,4.82,0.064,2.92,0.064,4.2,0.064
1778594404.525800,1866968.217508,1866968.216922,22.032271,0x156,4.2700000000000005,364.931,0,184.970,1,184.864,474.5,0.000,3.7600000000000002,0.111,4.82,0.111,2.92,0.111,4.2,0.111
1778594404.525849,1866968.217557,1866968.216924,22.032320,0x1AC,4.2700000000000005,364.979,0,185.018,1,184.912,474.5,0.049,3.7600000000000002,0.160,4.82,0.160,2.92,0.160,4.2,0.160
1778594404.525877,1866968.217585,1866968.216926,22.032348,0x255,4.2700000000000005,365.008,0,185.047,1,184.940,474.5,0.077,3.7600000000000002,0.188,4.82,0.188,2.92,0.188,4.2,0.188
1778594404.525940,1866968.217648,1866968.216929,22.032411,0x130,4.2700000000000005,365.071,0,0.000,1,185.004,474.5,0.140,3.7600000000000002,0.251,4.82,0.251,2.92,0.251,4.2,0.251
1778594404.525991,1866968.217699,1866968.216931,22.032462,0x158,4.2700000000000005,365.122,0,0.051,1,185.055,474.5,0.191,3.7600000000000002,0.302,4.82,0.302,2.92,0.302,4.2,0.302
1778594404.526046,1866968.217754,1866968.216933,22.032517,0x17C,4.2700000000000005,365.177,0,0.106,1,0.000,474.5,0.246,3.7600000000000002,0.358,4.82,0.358,2.92,0.358,4.2,0.358
1778594404.526128,1866968.217836,1866968.216935,22.032599,0x191,4.2700000000000005,365.259,0,0.188,1,0.082,474.5,0.328,3.7600000000000002,0.439,4.82,0.439,2.92,0.439,4.2,0.439
1778594404.526203,1866968.217911,1866968.216937,22.032675,0x1DC,4.2700000000000005,365.334,0,0.263,1,0.157,474.5,0.404,3.7600000000000002,0.515,4.82,0.515,2.92,0.515,4.2,0.515
1778594404.526231,1866968.217939,1866968.216939,22.032702,0x1ED,4.2700000000000005,365.362,0,0.291,1,0.184,474.5,0.431,3.7600000000000002,0.542,4.82,0.542,2.92,0.542,4.2,0.542
1778594404.526253,1866968.217961,1866968.216941,22.032725,0x1FB,4.2700000000000005,365.384,0,0.313,1,0.207,474.5,0.454,3.7600000000000002,0.565,4.82,0.565,2.92,0.565,4.2,0.565
1778594404.526278,1866968.217986,1866968.216943,22.032749,0x39,4.2700000000000005,365.409,0,0.338,1,0.232,474.5,0.478,3.7600000000000002,0.589,4.82,0.589,2.92,0.589,4.2,0.589
1778594404.526321,1866968.218029,1866968.216948,22.032792,0x1AB,4.2700000000000005,365.452,0,0.381,1,0.275,474.5,0.521,3.7600000000000002,0.632,4.82,0.632,2.92,0.632,4.2,0.632
1778594404.526410,1866968.218118,1866968.216958,22.032881,0x1A6,4.2700000000000005,365.541,0,0.470,1,0.364,474.5,0.610,3.7600000000000002,0.722,4.82,0.722,2.92,0.722,4.2,0.722
1778594404.526436,1866968.218144,1866968.216960,22.032908,0x221,4.2700000000000005,365.567,0,0.496,1,0.390,474.5,0.636,3.7600000000000002,0.748,4.82,0.748,2.92,0.748,4.2,0.748
1778594404.526462,1866968.218170,1866968.216962,22.032933,0x294,4.2700000000000005,365.593,0,0.522,1,0.416,474.5,0.662,3.7600000000000002,0.773,4.82,0.773,2.92,0.773,4.2,0.773
1778594404.526487,1866968.218195,1866968.216965,22.032958,0x295,4.2700000000000005,365.618,0,0.547,1,0.441,474.5,0.687,3.7600000000000002,0.798,4.82,0.798,2.92,0.798,4.2,0.798
1778594404.526512,1866968.218220,1866968.216967,22.032983,0x309,4.55,0.000,0,0.572,1,0.466,474.5,0.712,3.7600000000000002,0.823,4.82,0.823,2.92,0.823,4.2,0.823
1778594404.526570,1866968.218278,1866968.216969,22.033041,0x372,4.55,0.058,0,0.630,1,0.524,474.5,0.770,3.7600000000000002,0.881,4.82,0.881,2.92,0.881,4.2,0.881
1778594404.526599,1866968.218307,1866968.216970,22.033070,0x374,4.55,0.087,0,0.659,1,0.553,474.5,0.799,3.7600000000000002,0.910,4.82,0.910,2.92,0.910,4.2,0.910
1778594404.526659,1866968.218368,1866968.216973,22.033131,0x37B,4.55,0.148,0,0.719,1,0.613,474.5,0.860,3.7600000000000002,0.971,4.82,0.971,2.92,0.971,4.2,0.971
1778594404.526710,1866968.218418,1866968.216974,22.033182,0x396,4.55,0.199,0,0.770,1,0.664,474.5,0.911,3.7600000000000002,1.022,4.82,1.022,2.92,1.022,4.2,1.022
1778594404.526846,1866968.218554,1866968.217000,22.033317,0x320,4.55,0.334,0,0.906,1,0.800,474.5,1.046,3.7600000000000002,1.157,4.82,1.157,2.92,1.157,4.2,1.157
1778594404.526873,1866968.218581,1866968.217002,22.033344,0x324,4.55,0.361,0,0.933,1,0.827,474.5,1.073,3.7600000000000002,1.184,4.82,1.184,2.92,1.184,4.2,1.184
1778594404.526937,1866968.218646,1866968.217007,22.033409,0x328,4.55,0.426,0,0.998,1,0.892,474.5,1.138,3.7600000000000002,1.249,4.82,1.249,2.92,1.249,4.2,1.249
1778594404.527244,1866968.218952,1866968.217072,22.033715,0x305,4.55,0.732,0,1.304,1,1.198,474.5,1.444,3.7600000000000002,1.555,4.82,1.555,2.92,1.555,4.2,1.555
1778594404.722984,1866968.414692,1866968.414479,22.229456,0x1EA,4.55,196.473,0,197.044,1,196.938,474.5,197.185,3.7600000000000002,197.296,4.82,197.296,2.92,197.296,4.2,197.296
1778594404.723225,1866968.414933,1866968.414490,22.229696,0x156,4.55,196.713,0,197.285,1,197.179,474.3,0.000,3.7600000000000002,197.536,4.82,197.536,2.92,197.536,4.2,197.536
1778594404.723289,1866968.414997,1866968.414492,22.229761,0x1AC,4.55,196.778,0,197.349,1,197.243,474.3,0.065,3.7600000000000002,197.601,4.82,197.601,2.92,197.601,4.2,197.601
1778594404.723320,1866968.415028,1866968.414494,22.229791,0x130,4.55,196.808,0,0.000,1,197.274,474.3,0.095,3.7600000000000002,197.631,4.82,197.631,2.92,197.631,4.2,197.631
1778594404.723372,1866968.415080,1866968.414496,22.229843,0x158,4.55,196.860,0,0.052,1,197.326,474.3,0.147,3.7600000000000002,197.683,4.82,197.683,2.92,197.683,4.2,197.683
1778594404.723427,1866968.415135,1866968.414497,22.229898,0x17C,4.55,196.915,0,0.107,1,0.000,474.3,0.202,3.7600000000000002,197.738,4.82,197.738,2.92,197.738,4.2,197.738
1778594404.723498,1866968.415206,1866968.414499,22.229969,0x191,4.55,196.986,0,0.178,1,0.071,474.3,0.273,3.7600000000000002,197.809,4.82,197.809,2.92,197.809,4.2,197.809
1778594404.723574,1866968.415282,1866968.414500,22.230046,0x1DC,4.55,197.063,0,0.254,1,0.148,474.3,0.349,3.7600000000000002,197.886,4.82,197.886,2.92,197.886,4.2,197.886
1778594404.723600,1866968.415308,1866968.414502,22.230071,0x1ED,4.55,197.088,0,0.280,1,0.173,474.3,0.375,3.7600000000000002,197.911,4.82,197.911,2.92,197.911,4.2,197.911
1778594404.723623,1866968.415331,1866968.414503,22.230094,0x1FB,4.55,197.111,0,0.303,1,0.196,474.3,0.398,3.7600000000000002,197.934,4.82,197.934,2.92,197.934,4.2,197.934
1778594404.723650,1866968.415358,1866968.414505,22.230121,0x91,4.55,197.138,0,0.330,1,0.223,474.3,0.425,3.7600000000000002,197.961,4.82,197.961,2.92,197.961,4.2,197.961
1778594404.723705,1866968.415413,1866968.414507,22.230176,0x1AB,4.55,197.193,0,0.385,1,0.278,474.3,0.480,3.7600000000000002,198.016,4.82,198.016,2.92,198.016,4.2,198.016
1778594404.723793,1866968.415501,1866968.414515,22.230264,0x1A6,4.55,197.281,0,0.473,1,0.366,474.3,0.568,3.7600000000000002,198.104,4.82,198.104,2.92,198.104,4.2,198.104
1778594404.723830,1866968.415538,1866968.414518,22.230301,0x1A4,4.55,197.318,0,0.510,1,0.403,474.3,0.605,3.7600000000000002,198.141,4.82,198.141,2.92,198.141,4.2,198.141
1778594404.723890,1866968.415598,1866968.414519,22.230361,0x1B0,4.55,197.378,0,0.570,1,0.463,474.3,0.665,3.7600000000000002,198.201,4.82,198.201,2.92,198.201,4.2,198.201
1778594404.723942,1866968.415650,1866968.414520,22.230413,0x1D0,4.55,197.430,0,0.622,1,0.515,474.3,0.717,3.85,0.000,5.0600000000000005,0.000,3.0300000000000002,0.000,4.42,0.000
1778594404.724024,1866968.415732,1866968.414526,22.230495,0x255,4.55,197.512,0,0.704,1,0.597,474.3,0.799,3.85,0.082,5.0600000000000005,0.082,3.0300000000000002,0.082,4.42,0.082
1778594404.724152,1866968.415860,1866968.414539,22.230623,0x39,4.55,197.640,0,0.832,1,0.725,474.3,0.927,3.85,0.210,5.0600000000000005,0.210,3.0300000000000002,0.210,4.42,0.210
1778594404.724245,1866968.415952,1866968.414553,22.230716,0x221,4.55,197.733,0,0.925,1,0.818,474.3,1.020,3.85,0.302,5.0600000000000005,0.302,3.0300000000000002,0.302,4.42,0.302
1778594404.724271,1866968.415980,1866968.414554,22.230743,0x294,4.55,197.760,0,0.952,1,0.845,474.3,1.047,3.85,0.329,5.0600000000000005,0.329,3.0300000000000002,0.329,4.42,0.329
1778594404.724296,1866968.416005,1866968.414555,22.230768,0x295,4.55,197.785,0,0.977,1,0.870,474.3,1.072,3.85,0.354,5.0600000000000005,0.354,3.0300000000000002,0.354,4.42,0.354
1778594404.724322,1866968.416030,1866968.414556,22.230794,0x309,4.61,0.000,0,1.003,1,0.896,474.3,1.098,3.85,0.380,5.0600000000000005,0.380,3.0300000000000002,0.380,4.42,0.380
1778594404.724379,1866968.416088,1866968.414558,22.230851,0x372,4.61,0.057,0,1.060,1,0.953,474.3,1.155,3.85,0.437,5.0600000000000005,0.437,3.0300000000000002,0.437,4.42,0.437
1778594404.724405,1866968.416113,1866968.414559,22.230876,0x374,4.61,0.083,0,1.085,1,0.978,474.3,1.180,3.85,0.463,5.0600000000000005,0.463,3.0300000000000002,0.463,4.42,0.463
1778594404.724464,1866968.416172,1866968.414560,22.230936,0x37B,4.61,0.142,0,1.144,1,1.038,474.3,1.240,3.85,0.522,5.0600000000000005,0.522,3.0300000000000002,0.522,4.42,0.522
1778594404.724516,1866968.416224,1866968.414562,22.230987,0x396,4.61,0.193,0,1.196,1,1.089,474.3,1.291,3.85,0.574,5.0600000000000005,0.574,3.0300000000000002,0.574,4.42,0.574
1778594404.724542,1866968.416251,1866968.414563,22.231014,0x428,4.61,0.220,0,1.223,1,1.116,474.3,1.318,3.85,0.600,5.0600000000000005,0.600,3.0300000000000002,0.600,4.42,0.600
1778594404.724568,1866968.416276,1866968.414564,22.231039,0x510,4.61,0.246,0,1.248,1,1.141,474.3,1.343,3.85,0.626,5.0600000000000005,0.626,3.0300000000000002,0.626,4.42,0.626
1778594404.724710,1866968.416418,1866968.414582,22.231181,0x320,4.61,0.388,0,1.390,1,1.283,474.3,1.485,3.85,0.768,5.0600000000000005,0.768,3.0300000000000002,0.768,4.42,0.768
1778594404.724745,1866968.416453,1866968.414585,22.231216,0x324,4.61,0.422,0,1.425,1,1.318,474.3,1.520,3.85,0.803,5.0600000000000005,0.803,3.0300000000000002,0.803,4.42,0.803
1778594404.724804,1866968.416512,1866968.414586,22.231275,0x328,4.61,0.482,0,1.484,1,1.377,474.3,1.579,3.85,0.862,5.0600000000000005,0.862,3.0300000000000002,0.862,4.42,0.862
1778594404.724830,1866968.416539,1866968.414588,22.231302,0x400,4.61,0.508,0,1.511,1,1.404,474.3,1.606,3.85,0.888,5.0600000000000005,0.888,3.0300000000000002,0.888,4.42,0.888
1778594404.724855,1866968.416563,1866968.414589,22.231326,0x403,4.61,0.533,0,1.535,1,1.428,474.3,1.630,3.85,0.913,5.0600000000000005,0.913,3.0300000000000002,0.913,4.42,0.913
1778594404.724880,1866968.416589,1866968.414590,22.231352,0x40C,4.61,0.558,0,1.561,1,1.454,474.3,1.656,3.85,0.938,5.0600000000000005,0.938,3.0300000000000002,0.938,4.42,0.938
1778594404.724907,1866968.416615,1866968.414592,22.231378,0x40F,4.61,0.585,0,1.587,1,1.480,474.3,1.682,3.85,0.965,5.0600000000000005,0.965,3.0300000000000002,0.965,4.42,0.965
1778594404.724933,1866968.416641,1866968.414593,22.231405,0x454,4.61,0.611,0,1.614,1,1.507,474.3,1.709,3.85,0.991,5.0600000000000005,0.991,3.0300000000000002,0.991,4.42,0.991
1778594404.724959,1866968.416668,1866968.414594,22.231431,0x465,4.61,0.637,0,1.640,1,1.533,474.3,1.735,3.85,1.017,5.0600000000000005,1.017,3.0300000000000002,1.017,4.42,1.017
1778594404.725259,1866968.416967,1866968.414636,22.231730,0x305,4.61,0.936,0,1.939,1,1.832,474.3,2.034,3.85,1.316,5.0600000000000005,1.316,3.0300000000000002,1.316,4.42,1.316
1778594404.905488,1866968.597196,1866968.596881,22.411959,0x91,4.61,181.166,0,182.168,1,182.061,474.3,182.263,3.85,181.546,5.0600000000000005,181.546,3.0300000000000002,181.546,4.42,181.546
1778594404.905575,1866968.597283,1866968.596892,22.412046,0x1A4,4.61,181.253,0,182.255,1,182.148,474.3,182.350,3.85,181.633,5.0600000000000005,181.633,3.0300000000000002,181.633,4.42,181.633
1778594404.905643,1866968.597351,1866968.596895,22.412114,0x1B0,4.61,181.320,0,182.323,1,182.216,474.3,182.418,3.85,181.701,5.0600000000000005,181.701,3.0300000000000002,181.701,4.42,181.701
1778594404.905698,1866968.597406,1866968.596897,22.412169,0x1D0,4.61,181.376,0,182.378,1,182.271,474.3,182.473,3.92,0.000,5.16,0.000,3.09,0.000,4.44,0.000
1778594404.905756,1866968.597464,1866968.596899,22.412228,0x1EA,4.61,181.434,0,182.436,1,182.330,474.3,182.532,3.92,0.058,5.16,0.058,3.09,0.058,4.44,0.058
